,Target,Feature_1,Feature_2,Feature_3,Feature_4,JPG_PATH
202,1,0.525391,0.489258,0.851562 ,0.919922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1885.jpeg
203,0,0.555664,0.541992,0.818359 ,0.912109,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1888.jpeg
204,1,0.547852,0.511719,0.583984 ,0.601562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1908.jpeg
205,0,0.427734,0.412109,0.378906 ,0.468750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1909.jpeg
206,0,0.500977,0.476562,0.998047 ,0.949219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1926.jpeg
207,0,0.500977,0.441406,0.998047 ,0.863281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1928.jpeg
208,0,0.501953,0.453125,0.882812 ,0.605469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1929.jpeg
209,0,0.495117,0.492188,0.955078 ,0.972656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1932.jpeg
210,1,0.548828,0.501953,0.597656 ,0.539062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1941.jpeg
211,0,0.558594,0.468750,0.648438 ,0.593750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1945.jpeg
212,0,0.513672,0.481445,0.863281 ,0.923828,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1955.jpeg
213,0,0.503906,0.466797,0.941406 ,0.562500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1959.jpeg
214,0,0.536133,0.436523,0.748047 ,0.751953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1960.jpeg
215,1,0.490234,0.568359,0.695312 ,0.597656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1961.jpeg
216,1,0.479492,0.581055,0.361328 ,0.423828,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1966.jpeg
217,1,0.436523,0.424805,0.443359 ,0.244141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1985.jpeg
218,1,0.516602,0.527344,0.919922 ,0.859375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1988.jpeg
219,0,0.458984,0.631836,0.914062 ,0.482422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1990.jpeg
220,1,0.466797,0.450195,0.683594 ,0.451172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1992.jpeg
221,1,0.459961,0.561523,0.916016 ,0.447266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1993.jpeg
222,1,0.135742,0.201172,0.248047 ,0.261719,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_1993.jpeg
223,1,0.541992,0.577148,0.623047 ,0.712891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2001.jpeg
224,1,0.467773,0.534180,0.517578 ,0.357422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_203.jpeg
225,0,0.507812,0.474609,0.871094 ,0.753906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2034.jpeg
226,1,0.483398,0.521484,0.580078 ,0.375000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2040.jpeg
227,0,0.472656,0.485352,0.742188 ,0.701172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2077.jpeg
228,1,0.583984,0.454102,0.820312 ,0.783203,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2082.jpeg
229,0,0.508789,0.447266,0.982422 ,0.800781,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2088.jpeg
230,0,0.513672,0.493164,0.937500 ,0.716797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2095.jpeg
231,0,0.494141,0.434570,0.980469 ,0.841797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2121.jpeg
232,1,0.518555,0.349609,0.755859 ,0.656250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2136.jpeg
233,1,0.539062,0.418945,0.507812 ,0.341797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2144.jpeg
234,1,0.417969,0.570312,0.312500 ,0.343750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2158.jpeg
235,1,0.733398,0.406250,0.119141 ,0.207031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2158.jpeg
236,1,0.072266,0.242188,0.136719 ,0.234375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2158.jpeg
237,0,0.036133,0.254883,0.068359 ,0.068359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
238,0,0.305664,0.693359,0.095703 ,0.113281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
239,0,0.919922,0.815430,0.097656 ,0.142578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
240,0,0.318359,0.245117,0.109375 ,0.068359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
241,0,0.871094,0.215820,0.062500 ,0.072266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
242,0,0.262695,0.122070,0.064453 ,0.044922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
243,0,0.368164,0.146484,0.060547 ,0.058594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
244,0,0.669922,0.601562,0.058594 ,0.046875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
245,0,0.188477,0.682617,0.064453 ,0.087891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
246,0,0.460938,0.819336,0.062500 ,0.044922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2159.jpeg
247,0,0.500977,0.620117,0.548828 ,0.294922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2161.jpeg
248,0,0.543945,0.582031,0.779297 ,0.617188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2180.jpeg
249,1,0.489258,0.464844,0.947266 ,0.925781,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2204.jpeg
250,0,0.514648,0.486328,0.970703 ,0.968750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_221.jpeg
251,0,0.480469,0.491211,0.820312 ,0.693359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2221.jpeg
252,0,0.501953,0.489258,0.968750 ,0.974609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2226.jpeg
253,1,0.597656,0.483398,0.429688 ,0.623047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2228.jpeg
254,1,0.491211,0.487305,0.943359 ,0.943359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_223.jpeg
255,1,0.573242,0.479492,0.771484 ,0.927734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_224.jpeg
256,1,0.567383,0.559570,0.369141 ,0.330078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2244.jpeg
257,0,0.539062,0.536133,0.640625 ,0.513672,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2256.jpeg
258,0,0.469727,0.506836,0.935547 ,0.865234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2263.jpeg
259,0,0.500977,0.416992,0.998047 ,0.806641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2271.jpeg
260,0,0.556641,0.474609,0.886719 ,0.796875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2278.jpeg
261,1,0.630859,0.653320,0.261719 ,0.357422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2320.jpeg
262,0,0.478516,0.532227,0.738281 ,0.919922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2322.jpeg
263,0,0.484375,0.408203,0.964844 ,0.812500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2323.jpeg
264,1,0.526367,0.404297,0.912109 ,0.804688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2326.jpeg
265,0,0.502930,0.461914,0.845703 ,0.759766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2330.jpeg
266,0,0.505859,0.428711,0.902344 ,0.724609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2332.jpeg
267,1,0.884766,0.869141,0.230469 ,0.246094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2345.jpeg
268,1,0.337891,0.489258,0.671875 ,0.330078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2345.jpeg
269,1,0.838867,0.259766,0.322266 ,0.296875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2345.jpeg
270,0,0.503906,0.504883,0.832031 ,0.896484,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2363.jpeg
271,0,0.479492,0.531250,0.845703 ,0.812500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_237.jpeg
272,0,0.644531,0.172852,0.710938 ,0.341797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_237.jpeg
273,1,0.532227,0.505859,0.759766 ,0.718750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2370.jpeg
274,1,0.479492,0.605469,0.478516 ,0.328125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2385.jpeg
275,1,0.249023,0.364258,0.240234 ,0.181641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2385.jpeg
276,1,0.505859,0.203125,0.281250 ,0.253906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2385.jpeg
277,1,0.212891,0.199219,0.242188 ,0.171875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2385.jpeg
278,1,0.535156,0.487305,0.515625 ,0.326172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2390.jpeg
279,1,0.439453,0.463867,0.839844 ,0.611328,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2393.jpeg
280,1,0.478516,0.553711,0.804688 ,0.892578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2400.jpeg
281,0,0.500000,0.566406,0.996094 ,0.867188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2405.jpeg
282,0,0.504883,0.478516,0.892578 ,0.855469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2407.jpeg
283,0,0.489258,0.486328,0.638672 ,0.457031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2438.jpeg
284,0,0.517578,0.500977,0.964844 ,0.990234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2441.jpeg
285,0,0.535156,0.480469,0.929688 ,0.929688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2442.jpeg
286,1,0.548828,0.507812,0.769531 ,0.769531,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2450.jpeg
287,1,0.490234,0.516602,0.781250 ,0.673828,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2465.jpeg
288,1,0.509766,0.528320,0.917969 ,0.626953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2469.jpeg
289,0,0.492188,0.468750,0.910156 ,0.878906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2471.jpeg
290,1,0.433594,0.522461,0.511719 ,0.658203,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_248.jpeg
291,0,0.207031,0.390625,0.074219 ,0.050781,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
292,0,0.455078,0.399414,0.066406 ,0.052734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
293,0,0.701172,0.232422,0.074219 ,0.062500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
294,0,0.173828,0.466797,0.093750 ,0.046875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
295,0,0.688477,0.548828,0.134766 ,0.089844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
296,0,0.833008,0.494141,0.095703 ,0.125000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
297,0,0.902344,0.364258,0.078125 ,0.095703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
298,0,0.824219,0.226562,0.078125 ,0.125000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
299,0,0.545898,0.708008,0.126953 ,0.080078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
300,0,0.590820,0.824219,0.130859 ,0.113281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
301,0,0.909180,0.932617,0.130859 ,0.115234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2484.jpeg
302,0,0.439453,0.548828,0.707031 ,0.601562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_249.jpeg
303,1,0.534180,0.401367,0.576172 ,0.392578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2495.jpeg
304,1,0.510742,0.526367,0.904297 ,0.626953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2498.jpeg
305,1,0.367188,0.343750,0.328125 ,0.343750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2513.jpeg
306,0,0.530273,0.429688,0.939453 ,0.847656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2521.jpeg
307,1,0.554688,0.445312,0.554688 ,0.351562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2522.jpeg
308,0,0.501953,0.496094,0.957031 ,0.941406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2525.jpeg
309,1,0.506836,0.481445,0.919922 ,0.822266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2530.jpeg
310,0,0.333984,0.243164,0.082031 ,0.087891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
311,0,0.565430,0.286133,0.138672 ,0.142578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
312,0,0.227539,0.501953,0.103516 ,0.082031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
313,0,0.252930,0.621094,0.103516 ,0.066406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
314,0,0.609375,0.470703,0.113281 ,0.132812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
315,0,0.773438,0.570312,0.160156 ,0.167969,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
316,0,0.637695,0.829102,0.138672 ,0.201172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
317,0,0.826172,0.856445,0.132812 ,0.056641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
318,0,0.804688,0.763672,0.078125 ,0.066406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
319,0,0.446289,0.409180,0.099609 ,0.099609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2533.jpeg
320,1,0.471680,0.626953,0.767578 ,0.621094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2545.jpeg
321,1,0.520508,0.145508,0.876953 ,0.275391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2545.jpeg
322,1,0.441406,0.471680,0.367188 ,0.505859,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2547.jpeg
323,1,0.443359,0.568359,0.363281 ,0.429688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2549.jpeg
324,0,0.381836,0.522461,0.658203 ,0.595703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2550.jpeg
325,0,0.673828,0.182617,0.488281 ,0.283203,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2550.jpeg
326,0,0.847656,0.522461,0.304688 ,0.705078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2550.jpeg
327,0,0.501953,0.512695,0.960938 ,0.470703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2551.jpeg
328,0,0.491211,0.469727,0.916016 ,0.900391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2567.jpeg
329,0,0.499023,0.503906,0.912109 ,0.792969,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2582.jpeg
330,1,0.415039,0.425781,0.767578 ,0.691406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2595.jpeg
331,1,0.538086,0.566406,0.701172 ,0.605469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2604.jpeg
332,1,0.616211,0.659180,0.318359 ,0.392578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2606.jpeg
333,0,0.689453,0.418945,0.128906 ,0.095703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2633.jpeg
334,0,0.699219,0.617188,0.078125 ,0.148438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2633.jpeg
335,0,0.281250,0.855469,0.070312 ,0.101562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2633.jpeg
336,0,0.692383,0.278320,0.181641 ,0.123047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2633.jpeg
337,0,0.675781,0.128906,0.242188 ,0.148438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2633.jpeg
338,0,0.340820,0.190430,0.076172 ,0.060547,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2633.jpeg
339,0,0.180664,0.553711,0.076172 ,0.080078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2633.jpeg
340,0,0.757812,0.818359,0.140625 ,0.109375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2633.jpeg
341,0,0.879883,0.526367,0.095703 ,0.083984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2633.jpeg
342,0,0.497070,0.455078,0.919922 ,0.566406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2639.jpeg
343,0,0.402344,0.435547,0.789062 ,0.753906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2644.jpeg
344,0,0.709961,0.746094,0.404297 ,0.507812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2644.jpeg
345,0,0.486328,0.427734,0.730469 ,0.570312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2649.jpeg
346,1,0.465820,0.573242,0.685547 ,0.583984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2653.jpeg
347,0,0.495117,0.399414,0.904297 ,0.544922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2654.jpeg
348,1,0.531250,0.476562,0.429688 ,0.726562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2670.jpeg
349,0,0.416016,0.500977,0.824219 ,0.962891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2675.jpeg
350,0,0.713867,0.457031,0.486328 ,0.609375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2675.jpeg
351,0,0.422852,0.600586,0.693359 ,0.439453,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2681.jpeg
352,1,0.457031,0.529297,0.207031 ,0.324219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2685.jpeg
353,1,0.832031,0.338867,0.308594 ,0.306641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2685.jpeg
354,0,0.516602,0.510742,0.744141 ,0.525391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2686.jpeg
355,0,0.437500,0.459961,0.761719 ,0.892578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2692.jpeg
356,1,0.536133,0.550781,0.705078 ,0.464844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2694.jpeg
357,1,0.527344,0.550781,0.539062 ,0.457031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2697.jpeg
358,1,0.450195,0.585938,0.685547 ,0.687500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_270.jpeg
359,0,0.494141,0.544922,0.984375 ,0.773438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2714.jpeg
360,0,0.486328,0.535156,0.562500 ,0.378906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_272.jpeg
361,1,0.535156,0.551758,0.828125 ,0.748047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2722.jpeg
362,1,0.461914,0.382812,0.685547 ,0.562500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2727.jpeg
363,0,0.517578,0.495117,0.761719 ,0.818359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2735.jpeg
364,0,0.830078,0.706055,0.339844 ,0.486328,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2735.jpeg
365,1,0.517578,0.377930,0.757812 ,0.740234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2749.jpeg
366,0,0.524414,0.491211,0.943359 ,0.884766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2751.jpeg
367,1,0.489258,0.482422,0.833984 ,0.500000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2769.jpeg
368,1,0.461914,0.450195,0.248047 ,0.357422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_277.jpeg
369,1,0.846680,0.642578,0.279297 ,0.238281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_277.jpeg
370,1,0.522461,0.667969,0.708984 ,0.531250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2772.jpeg
371,0,0.628906,0.659180,0.093750 ,0.083984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
372,0,0.797852,0.602539,0.072266 ,0.052734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
373,0,0.306641,0.697266,0.066406 ,0.062500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
374,0,0.613281,0.876953,0.160156 ,0.156250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
375,0,0.323242,0.553711,0.060547 ,0.056641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
376,0,0.921875,0.867188,0.156250 ,0.148438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
377,0,0.666016,0.537109,0.066406 ,0.046875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
378,0,0.568359,0.489258,0.066406 ,0.072266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
379,0,0.666016,0.462891,0.066406 ,0.050781,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
380,0,0.744141,0.518555,0.058594 ,0.052734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
381,0,0.106445,0.393555,0.076172 ,0.056641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
382,0,0.180664,0.174805,0.068359 ,0.056641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
383,0,0.612305,0.186523,0.068359 ,0.076172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
384,0,0.803711,0.150391,0.111328 ,0.160156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
385,0,0.776367,0.345703,0.142578 ,0.132812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
386,0,0.910156,0.418945,0.156250 ,0.083984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2774.jpeg
387,1,0.504883,0.494141,0.658203 ,0.398438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2786.jpeg
388,0,0.699219,0.635742,0.070312 ,0.068359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
389,0,0.812500,0.641602,0.113281 ,0.083984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
390,0,0.598633,0.361328,0.076172 ,0.082031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
391,0,0.778320,0.434570,0.052734 ,0.052734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
392,0,0.755859,0.279297,0.074219 ,0.078125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
393,0,0.763672,0.162109,0.066406 ,0.074219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
394,0,0.087891,0.286133,0.078125 ,0.091797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
395,0,0.195312,0.123047,0.156250 ,0.105469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
396,0,0.159180,0.622070,0.189453 ,0.212891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
397,0,0.238281,0.781250,0.101562 ,0.078125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
398,0,0.367188,0.748047,0.144531 ,0.093750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
399,0,0.696289,0.806641,0.212891 ,0.101562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
400,0,0.634766,0.046875,0.101562 ,0.089844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2792.jpeg
401,1,0.445312,0.541016,0.390625 ,0.394531,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2807.jpeg
402,0,0.513672,0.495117,0.933594 ,0.810547,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_2808.jpeg
